,V,I,SOC
2347,3.610491,0.0,0.4239220272154595
2348,3.610646,0.0,0.4239220272154595
2349,3.610801,0.0,0.4239220272154595
2350,3.610956,0.0,0.4239220272154595
2351,3.611111,0.0,0.4239220272154595
2352,3.611266,0.0,0.4239220272154595
2353,3.611421,0.0,0.4239220272154595
2354,3.611576,0.0,0.4239220272154595
2355,3.611731,0.0,0.4239220272154595
2356,3.611886,0.0,0.4239220272154595
2357,3.612041,0.0,0.4239220272154595
2358,3.594835,-0.62314,0.4239220272154595
2359,3.59344,-0.625,0.4239220272154595
2360,3.592665,-0.62407,0.42388730526450474
2361,3.592045,-0.62407,0.4238526352506765
2362,3.59158,-0.62407,0.42381796171562003
2363,3.591115,-0.62407,0.42378329116006447
2364,3.59065,-0.62407,0.42374896866438316
2365,3.59034,-0.62314,0.4237142981088276
2366,3.59003,-0.62407,0.4236796794903988
2367,3.58972,-0.62407,0.4236450092057069
2368,3.58941,-0.62407,0.42361033865015135
2369,3.589255,-0.62407,0.4235756683654596
2370,3.588945,-0.62407,0.42354134261941356
2371,3.58879,-0.62407,0.42350667233472167
2372,3.58848,-0.62407,0.4234709624750906
2373,3.588325,-0.62407,0.42343629219039886
2374,3.58817,-0.62407,0.42340162190570696
2375,3.58786,-0.62407,0.4233669516210151
2376,3.587705,-0.62407,0.4233322810654595
2377,3.58755,-0.62407,0.4232979553194136
2378,3.587394,-0.62407,0.4232632850347217
2379,3.58724,-0.62407,0.42322861447916615
2380,3.587085,-0.62407,0.42319394419447426
2381,3.58693,-0.625,0.4231592739097826
2382,3.586775,-0.62407,0.4231245519588276
2383,3.569723,-1.25,0.4230888423700604
2384,3.568018,-1.24907,0.4230888423700604
2385,3.566933,-1.24907,0.42301944959228255
2386,3.566158,-1.24907,0.4229500573566357
2387,3.565383,-1.24907,0.422880658615416
2388,3.564763,-1.24907,0.4228112669219003
2389,3.564143,-1.24907,0.4227425696982937
2390,3.563523,-1.24907,0.4226731774626469
2391,3.562903,-1.25,0.42260378468486903
2392,3.562438,-1.24907,0.4225343407829595
2393,3.561973,-1.24907,0.42246494854731276
2394,3.561508,-1.24814,0.42239555685379726
2395,3.561043,-1.24907,0.42232690536170525
2396,3.612196,0.62314,0.42225473633068533
2397,3.616536,0.62407,0.42225473633068533
2398,3.618707,0.62407,0.42228940634451356
2399,3.620567,0.62407,0.42232407690006896
2400,3.621962,0.62407,0.422358747184761
2401,3.623357,0.62314,0.4223934174694527
2402,3.624442,0.62407,0.42242768935807257
2403,3.625527,0.62407,0.42246235991362796
2404,3.626612,0.625,0.42249702992745614
2405,3.609561,0.0,0.422532795986484
2406,3.608941,0.0,0.422532795986484
2407,3.608786,0.0,0.422532795986484
2408,3.608941,0.0,0.422532795986484
2409,3.609096,0.0,0.422532795986484
2410,3.609251,0.0,0.422532795986484
2411,3.609251,0.0,0.422532795986484
2412,3.609406,0.0,0.422532795986484
2413,3.609561,0.0,0.422532795986484
2414,3.609716,0.0,0.422532795986484
2415,3.610026,0.0,0.422532795986484
2416,3.610181,0.0,0.422532795986484
2417,3.610336,0.0,0.422532795986484
2418,3.610491,0.0,0.422532795986484
2419,3.610491,0.0,0.422532795986484
2420,3.610801,0.0,0.422532795986484
2421,3.610956,0.0,0.422532795986484
2422,3.59375,-0.62314,0.422532795986484
2423,3.5922,-0.62407,0.422532795986484
2424,3.591425,-0.62407,0.4224981257017923
2425,3.590805,-0.62314,0.4224634527084632
2426,3.59034,-0.62407,0.4224288338195743
2427,3.589875,-0.625,0.42239451078216544
2428,3.589565,-0.62407,0.4223597888312106
2429,3.5891,-0.62407,0.4223251185465188
2430,3.58879,-0.625,0.4222904485326907
2431,3.58848,-0.62407,0.4222557263104685
2432,3.588325,-0.625,0.42222140056442237
2433,3.588015,-0.625,0.4221866786134674
2434,3.58786,-0.62407,0.42215195639124536
2435,3.58755,-0.62407,0.42211728610655347
2436,3.587394,-0.62407,0.4220815762469224
2437,3.587085,-0.62407,0.4220469059622305
2438,3.58693,-0.62407,0.42201223540667493
2439,3.586775,-0.62407,0.421977909660629
2440,3.58662,-0.62407,0.4219432396468008
2441,3.586465,-0.62407,0.4219085693621089
2442,3.586154,-0.62407,0.4218738988065535
2443,3.585999,-0.62407,0.4218392285218616
2444,3.585999,-0.62314,0.4218045582371698
2445,3.585845,-0.62314,0.42177028634855007
2446,3.585535,-0.62407,0.4217356680005812
2447,3.568483,-1.24907,0.42169961035193976
2448,3.566778,-1.24907,0.42169961035193976
2449,3.565693,-1.25,0.42163021865842404
2450,3.564918,-1.24907,0.4215607682460977
2451,3.564143,-1.24907,0.4214920715646221
2452,3.563523,-1.25,0.4214226793289752
2453,3.562903,-1.25,0.42135323542706543
2454,3.562283,-1.25,0.42128379098262114
2455,3.561663,-1.25,0.42121434708071154
2456,3.561198,-1.24907,0.4211449031788016
2457,3.560733,-1.25,0.42107619999175316
2458,3.560268,-1.24907,0.4210067560898432
2459,3.559803,-1.24907,0.4209373638541967
2460,3.611421,0.62314,0.4208658914616098
2461,3.615296,0.62407,0.4208658914616098
2462,3.617621,0.62407,0.4209002144990185
2463,3.619327,0.625,0.4209348847837104
2464,3.620877,0.62407,0.4209696097186063
2465,3.622272,0.62407,0.4210053195782374
2466,3.623357,0.62407,0.42103999013379295
2467,3.624442,0.62407,0.42107431262947426
2468,3.625372,0.625,0.4211089831850298
2469,3.608476,0.0,0.42114370513598465
2470,3.607856,0.0,0.42114370513598465
2471,3.607701,0.0,0.42114370513598465
2472,3.607701,0.0,0.42114370513598465
2473,3.607856,0.0,0.42114370513598465
2474,3.608011,0.0,0.42114370513598465
2475,3.608166,0.0,0.42114370513598465
2476,3.608321,0.0,0.42114370513598465
2477,3.608476,0.0,0.42114370513598465
2478,3.608631,0.0,0.42114370513598465
2479,3.608786,0.0,0.42114370513598465
2480,3.608941,0.0,0.4211437051359848
2481,3.609096,0.0,0.4211437051359848
2482,3.609251,0.0,0.4211437051359848
2483,3.609406,0.0,0.4211437051359848
2484,3.609561,0.0,0.4211437051359848
2485,3.609716,0.0,0.4211437051359848
2486,3.592355,-0.62314,0.4211437051359848
2487,3.591115,-0.62407,0.4211437051359848
2488,3.59034,-0.62407,0.42110972663722174
2489,3.589565,-0.625,0.4210750566233935
2490,3.5891,-0.62407,0.42104033467243873
2491,3.588635,-0.62407,0.42100462481280765
2492,3.588325,-0.62407,0.4209699542572521
2493,3.588015,-0.62407,0.4209352839725602
2494,3.587705,-0.62407,0.42090061368786846
2495,3.58724,-0.62407,0.4208662879418224
2496,3.587085,-0.62407,0.42083161738626684
2497,3.586775,-0.62407,0.42079694710157495
2498,3.58662,-0.62407,0.42076227708774694
2499,3.586309,-0.62407,0.42072760680305504
2500,3.586154,-0.62407,0.4206932837656462
2501,3.585845,-0.62407,0.42065861321009057
2502,3.58569,-0.62407,0.42062394292539873
2503,3.585535,-0.62314,0.420589272640707
2504,3.585379,-0.62407,0.4205546510472173
2505,3.585224,-0.62407,0.4205199807625256
2506,3.585069,-0.62407,0.4204856579959804
2507,3.584759,-0.625,0.4204502926749951
2508,3.584759,-0.62314,0.42041557072404034
2509,3.584605,-0.62407,0.42038095183515145
2510,3.584294,-0.62407,0.42034662906860626
2511,3.584294,-0.62407,0.42031195878391436
2512,3.584139,-0.62407,0.42027728849922263
2513,3.583984,-0.62407,0.4202426182145308
2514,3.583829,-0.625,0.4202079476589752
2515,3.583674,-0.62407,0.42017322570802024
2516,3.583519,-0.62407,0.4201388999619743
2517,3.583519,-0.62407,0.4201042294064187
2518,3.583364,-0.62407,0.42006955912172683
2519,3.583209,-0.62407,0.42003384953295964
2520,3.583054,-0.62407,0.41999917924826774
2521,3.583054,-0.62407,0.41996450896357584
2522,3.582899,-0.62314,0.4199301829466663
2523,3.464937,-4.99628,0.41989522030302895
2524,3.454241,-4.99907,0.41989522030302895
2525,3.448351,-5.0,0.4196174703248303
2526,3.4437,-5.0,0.41933969688732997
2527,3.439825,-5.0,0.41906192127969144
2528,3.43657,-5.0,0.41878692779010773
2529,3.433625,-5.0,0.4185091500123301
2530,3.43099,-5.0,0.41823137440469155
2531,3.428664,-4.99907,0.41795359879705296
2532,3.478423,-3.12407,0.41766752354472614
2533,3.479973,-3.125,0.41766752354472614
2534,3.479818,-3.12407,0.4174956553264103
2535,3.479353,-3.125,0.4173220958819659
2536,3.478733,-3.12407,0.4171432805065315
2537,3.478113,-3.125,0.41696972241802044
2538,3.477338,-3.125,0.41679783656732566
2539,3.476717,-3.125,0.4166242268125517
2540,3.475942,-3.12407,0.4164506184141139
2541,3.475168,-3.125,0.41627706032560285
2542,3.474547,-3.125,0.41610345057082887
2543,3.473927,-3.12407,0.4159298394597178
2544,3.473152,-3.12407,0.41575801967751697
2545,3.472532,-3.125,0.4155844615890059
2546,3.471912,-3.125,0.41541085319056814
2547,3.471292,-3.12407,0.4152372271597523
2548,3.470517,-3.12407,0.4150636690712407
2549,3.469897,-3.12407,0.4148901096267961
2550,3.469432,-3.125,0.41471829255646214
2551,3.468812,-3.12407,0.41454468144535106
2552,3.468192,-3.12407,0.41437112335684
2553,3.467572,-3.12407,0.4141975652683284
2554,3.467107,-3.12407,0.4140240058238838
2555,3.466487,-3.12407,0.41384523010457386
2556,3.466022,-3.12407,0.41367341032237376
2557,3.584294,1.24628,0.4134981125716184
2558,3.59375,1.24907,0.4134981125716184
2559,3.598555,1.25,0.4135675048072649
2560,3.602276,1.24907,0.41363694870917483
2561,3.605376,1.25,0.4137063409448215
2562,3.608166,1.24907,0.4137750887746826
2563,3.610646,1.24814,0.4138444815524604
2564,3.612971,1.24907,0.413913822121844
2565,3.615141,1.24907,0.4139832203209327
2566,3.547402,-1.24814,0.41405469325565036
2567,3.543217,-1.25,0.41405469325565036
2568,3.541822,-1.24907,0.41398524935374076
2569,3.540737,-1.24907,0.4139158571180939
2570,3.540117,-1.24907,0.4138464643403161
2571,3.539496,-1.24907,0.4137770721046696
2572,3.539186,-1.24907,0.41370768041115386
2573,3.538722,-1.24907,0.4136382881755072
2574,3.538411,-1.24907,0.4135695849884586
2575,3.538256,-1.24907,0.4135001927528119
2576,3.537946,-1.24907,0.4134308005171651
2577,3.537791,-1.24907,0.41336140828151857
2578,3.537637,-1.24907,0.41329201550374073
2579,3.537481,-1.25,0.41322262326809406
2580,3.537326,-1.24907,0.4131510971179203
2581,3.537171,-1.24907,0.4130823939308719
2582,3.537016,-1.25,0.4130130022373562
2583,3.536861,-1.24907,0.41294355833544627
2584,3.536861,-1.24907,0.41287416609979977
2585,3.536706,-1.24907,0.4128047733220219
2586,3.536551,-1.24907,0.41273538108637525
2587,3.536551,-1.24907,0.4126666838627685
2588,3.536396,-1.24907,0.4125972921692528
2589,3.536396,-1.24907,0.41252789993360606
2590,3.536241,-1.24907,0.4124585011923866
2591,3.536086,-1.24907,0.4123891089567399
2592,3.536086,-1.24907,0.4123197161789621
2593,3.535931,-1.25,0.41225102003961744
2594,3.535931,-1.24814,0.41218157559517293
2595,3.535931,-1.24907,0.41211223502578936
2596,3.535776,-1.24907,0.4120428427901427
2597,3.535776,-1.24907,0.41197345001236485
2598,3.535621,-1.24907,0.4119019716563363
2599,3.637308,2.49721,0.41183257942068946
2600,3.646298,2.5,0.41183257942068946
2601,3.651259,2.49907,0.41197146830957826
2602,3.655289,2.49907,0.41211030444713453
2603,3.658699,2.49907,0.4122491405846908
2604,3.661799,2.49907,0.4123879767222475
2605,3.66459,2.5,0.4125254212335843
2606,3.66707,2.5,0.4126643101224733
2607,3.66955,2.49907,0.4128031979262925
2608,3.60181,0.0,0.4129462089425081
2609,3.5984,0.0,0.4129462089425081
2610,3.59716,0.0,0.4129462089425081
2611,3.59654,0.0,0.4129462089425081
2612,3.59592,0.0,0.4129462089425081
2613,3.595765,0.0,0.4129462089425081
2614,3.59561,0.0,0.4129462089425081
2615,3.595455,0.0,0.4129462089425081
2616,3.595455,0.0,0.4129462089425081
2617,3.595455,0.0,0.4129462089425081
2618,3.59561,0.0,0.4129462089425081
2619,3.59561,0.0,0.4129462089425081
2620,3.595765,0.0,0.4129462089425081
2621,3.595765,0.0,0.4129462089425081
2622,3.59592,0.0,0.4129462089425081
2623,3.596075,0.0,0.4129462089425081
2624,3.59623,0.0,0.4129462089425081
2625,3.596385,0.0,0.4129462089425081
2626,3.596385,0.0,0.4129462089425081
2627,3.59654,0.0,0.4129462089425081
2628,3.596695,0.0,0.4129462089425081
2629,3.59685,0.0,0.4129462089425081
2630,3.597005,0.0,0.4129462089425081
2631,3.59716,0.0,0.4129462089425081
2632,3.597315,0.0,0.4129462089425081
2633,3.59747,0.0,0.4129462089425081
2634,3.597625,0.0,0.4129462089425081
2635,3.59778,0.0,0.4129462089425081
2636,3.597935,0.0,0.4129462089425081
2637,3.59809,0.0,0.4129462089425081
2638,3.598245,0.0,0.4129462089425081
2639,3.5984,0.0,0.4129462089425081
2640,3.598555,0.0,0.4129462089425081
2641,3.59871,0.0,0.4129462089425081
2642,3.598865,0.0,0.4129462089425081
2643,3.59902,0.0,0.4129462089425081
2644,3.59902,0.0,0.4129462089425081
2645,3.599175,0.0,0.4129462089425081
2646,3.59933,0.0,0.4129462089425081
2647,3.599485,0.0,0.4129462089425081
2648,3.59964,0.0,0.4129462089425081
2649,3.599795,0.0,0.4129462089425081
2650,3.599795,0.0,0.4129462089425081
2651,3.59995,0.0,0.4129462089425081
2652,3.600106,0.0,0.4129462089425081
2653,3.60026,0.0,0.4129462089425081
2654,3.600415,0.0,0.4129462089425081
2655,3.600415,0.0,0.4129462089425081
2656,3.60057,0.0,0.4129462089425081
2657,3.600725,0.0,0.4129462089425081
2658,3.600725,0.0,0.4129462089425081
2659,3.60088,0.0,0.4129462089425081
2660,3.601035,0.0,0.4129462089425081
2661,3.601191,0.0,0.4129462089425081
2662,3.601191,0.0,0.4129462089425081
2663,3.601346,0.0,0.4129462089425081
2664,3.601501,0.0,0.4129462089425081
2665,3.601501,0.0,0.4129462089425081
2666,3.601655,0.0,0.4129462089425081
2667,3.60181,0.0,0.4129462089425081
2668,3.60181,0.0,0.4129462089425081
2669,3.584759,-0.62593,0.4129462089425081
2670,3.583364,-0.62407,0.4129462089425081
2671,3.582589,-0.62407,0.41291153865781605
2672,3.581969,-0.62407,0.4128768683731243
2673,3.581349,-0.62407,0.41284219781756876
2674,3.580884,-0.625,0.41280752753287686
2675,3.580419,-0.625,0.4127728055819221
2676,3.580109,-0.625,0.41273808390223454
2677,3.579799,-0.62314,0.41270370646082827
2678,3.579489,-0.62407,0.4126690881128594
2679,3.579179,-0.62407,0.4126344178281677
2680,3.578869,-0.62314,0.41259974754347584
2681,3.578559,-0.62407,0.41256512865458694
2682,3.578404,-0.62407,0.41253045836989505
2683,3.578094,-0.625,0.41249474851026413
2684,3.577939,-0.62407,0.41246037134012514
2685,3.577629,-0.625,0.41242570105543325
2686,3.577474,-0.62407,0.4123909791044785
2687,3.577319,-0.62407,0.41235630909065046
2688,3.577009,-0.62407,0.41232163853509485
2689,3.576854,-0.62407,0.4122873154976858
2690,3.576699,-0.625,0.4122526452129941
2691,3.576544,-0.62314,0.41221792326203915
2692,3.576389,-0.625,0.4121833016685496
2693,3.576234,-0.62407,0.41214857971759483
2694,3.576079,-0.62407,0.41211390943290294
2695,3.575924,-0.625,0.41207958666635774
2696,3.575769,-0.62407,0.41204486471540297
2697,3.575614,-0.62407,0.4120101941598474
2698,3.558408,-1.24907,0.4119744843002163
2699,3.557013,-1.24907,0.4119744843002163
2700,3.555928,-1.24907,0.41190578165529884
2701,3.555152,-1.24907,0.41183638887752105
2702,3.554378,-1.24907,0.41176699664187416
2703,3.553602,-1.24907,0.4116955242492873
2704,3.552982,-1.24907,0.4116261320136408
2705,3.552517,-1.24907,0.41155742936872314
2706,3.551897,-1.25,0.4114880365909455
2707,3.551432,-1.24907,0.41141859268903574
2708,3.550812,-1.25,0.41134920045338885
2709,3.550347,-1.24907,0.41127975600894456
2710,3.550037,-1.24907,0.4112103637732979
2711,3.601346,0.62407,0.41114097153765117
2712,3.605066,0.625,0.41114097153765117
2713,3.607236,0.62314,0.41117534545258183
2714,3.609096,0.625,0.4112096200458023
2715,3.610491,0.62407,0.41124434226802453
2716,3.611886,0.62407,0.4112800521276556
2717,3.612971,0.625,0.4113147224123475
2718,3.614056,0.62407,0.41134944436330245
2719,3.614986,0.62407,0.4113841143771305
2720,3.59809,0.0,0.4114187849326861
2721,3.59747,0.0,0.4114187849326861
2722,3.597315,0.0,0.4114187849326861
2723,3.59747,0.0,0.4114187849326861
2724,3.59747,0.0,0.4114187849326861
2725,3.597625,0.0,0.4114187849326861
2726,3.59778,0.0,0.4114187849326861
2727,3.597935,0.0,0.4114187849326861
2728,3.59809,0.0,0.4114187849326861
2729,3.598245,0.0,0.4114187849326861
2730,3.5984,0.0,0.4114187849326861
2731,3.598555,0.0,0.4114187849326861
2732,3.59871,0.0,0.4114187849326861
2733,3.598865,0.0,0.4114187849326861
2734,3.59902,0.0,0.4114187849326861
2735,3.599175,0.0,0.4114187849326861
2736,3.59933,0.0,0.4114187849326861
2737,3.582279,-0.62314,0.4114187849326861
2738,3.580729,-0.62314,0.4114187849326861
2739,3.579954,-0.62407,0.4113841663142573
2740,3.579489,-0.625,0.4113494960295654
2741,3.578869,-0.62407,0.4113147740786104
2742,3.578559,-0.62407,0.41128045104120153
2743,3.578094,-0.62407,0.41124578075650986
2744,3.577784,-0.62407,0.41121110749231704
2745,3.577474,-0.62407,0.41117643720762515
2746,3.577164,-0.62407,0.41114176692293347
2747,3.576854,-0.62407,0.41110709636737786
2748,3.576544,-0.62407,0.4110727738716964
2749,3.576389,-0.62407,0.4110381033161408
2750,3.576079,-0.62407,0.41100343303144893
2751,3.575924,-0.62407,0.4109677204631808
2752,3.575769,-0.62407,0.41093304990762525
2753,3.575614,-0.62314,0.41089837962293335
2754,3.575304,-0.62407,0.4108641077343135
2755,3.575149,-0.62407,0.4108294374496218
2756,3.574994,-0.62407,0.4107947674357936
2757,3.574839,-0.62407,0.410760096880238
2758,3.574684,-0.62407,0.41072542659554634
2759,3.574529,-0.62407,0.4106907563108543
2760,3.574374,-0.625,0.41065643029394466
2761,3.574219,-0.62407,0.41062170834298967
2762,3.557168,-1.24907,0.41058565123607577
2763,3.555463,-1.24907,0.41058565123607577
2764,3.554533,-1.24814,0.4105162584582979
2765,3.553602,-1.24907,0.41044691788891435
2766,3.552982,-1.24907,0.41037752565326746
2767,3.552207,-1.24907,0.41030882897179205
2768,3.551587,-1.24907,0.41023943673614516
2769,3.550967,-1.24907,0.4101700379949255
2770,3.550502,-1.25,0.410100645759279
2771,3.550037,-1.25,0.4100312013148345
2772,3.549572,-1.24907,0.40996245348497345
2773,3.549107,-1.24907,0.4098930612493266
2774,3.548642,-1.24907,0.40982366901367995
2775,3.59995,0.62407,0.409752196621093
2776,3.603826,0.62407,0.409752196621093
2777,3.605996,0.62407,0.4097865229088665
2778,3.607856,0.62407,0.40982119292269453
2779,3.609406,0.62407,0.40985586320738643
2780,3.610646,0.62407,0.4098915730670175
2781,3.611731,0.62407,0.40992624335170935
2782,3.612816,0.62407,0.40996056936861913
2783,3.613746,0.62407,0.40999523965331086
2784,3.59685,0.0,0.41002990993800276
2785,3.59623,0.0,0.41002990993800276
2786,3.596075,0.0,0.41002990993800276
2787,3.59623,0.0,0.41002990993800276
2788,3.596385,0.0,0.41002990993800276
2789,3.596385,0.0,0.41002990993800276
2790,3.59654,0.0,0.41002990993800276
2791,3.596695,0.0,0.41002990993800276
2792,3.59685,0.0,0.41002990993800276
2793,3.597005,0.0,0.41002990993800276
2794,3.59716,0.0,0.41002990993800276
2795,3.597315,0.0,0.41002990993800276
2796,3.59747,0.0,0.41002990993800276
2797,3.597625,0.0,0.41002990993800276
2798,3.59778,0.0,0.41002990993800276
2799,3.59809,0.0,0.41002990993800276
2800,3.59809,0.0,0.41002990993800276
2801,3.581039,-0.62407,0.41002990993800276
2802,3.579489,-0.625,0.41002990993800276
2803,3.578714,-0.62407,0.4099951847318396
2804,3.578094,-0.62407,0.40996051471801137
2805,3.577629,-0.62407,0.4099258444333195
2806,3.577164,-0.62407,0.4098915213959108
2807,3.576854,-0.62407,0.40985685111121894
2808,3.576544,-0.62407,0.40982218082652705
2809,3.576234,-0.62407,0.4097875102709715
2810,3.575924,-0.62407,0.40975284025714326
2811,3.575614,-0.62407,0.4097181699724516
2812,3.575304,-0.625,0.40968384422640547
2813,3.575149,-0.62407,0.4096491220041834
2814,3.574839,-0.62407,0.40961445171949135
2815,3.574684,-0.62407,0.40957874185986043
2816,3.574529,-0.625,0.40954407130430487
2817,3.574219,-0.62407,0.40950934935335004
2818,3.574064,-0.62407,0.4094746790686582
2819,3.573909,-0.62407,0.4094403533226121
2820,3.573754,-0.62407,0.4094056833087839
2821,3.573599,-0.62407,0.4093710127532283
2822,3.573444,-0.62407,0.4093363424685366
2823,3.573289,-0.62407,0.4093016721838447
2824,3.573134,-0.62407,0.40926700162828916
2825,3.572979,-0.62407,0.4092326785908803
2826,3.555928,-1.24907,0.4091966214839662
2827,3.554223,-1.24907,0.4091966214839662
2828,3.553137,-1.24907,0.40912722328487783
2829,3.552362,-1.25,0.409057831049231
2830,3.551587,-1.24907,0.4089883871473214
2831,3.550967,-1.24907,0.4089196904658456
2832,3.550347,-1.25,0.40885029823019875
2833,3.549727,-1.24907,0.4087808537857544
2834,3.549262,-1.24907,0.40871146155010774
2835,3.548642,-1.24814,0.40864206931446106
2836,3.548177,-1.25,0.4085727282033501
2837,3.547712,-1.24907,0.40850397440560704
2838,3.547247,-1.24907,0.40843458216996015
2839,3.5984,0.62314,0.4083624136810714
2840,3.602586,0.62407,0.4083624136810714
2841,3.604911,0.62407,0.4083970839657633
2842,3.606616,0.62407,0.4084317542504552
2843,3.608166,0.625,0.40846642480601075
2844,3.609406,0.62407,0.40850079844967374
2845,3.610646,0.62407,0.4085354690052293
2846,3.611576,0.62407,0.40857014199855846
2847,3.612661,0.62407,0.408604812554114
2848,3.595765,0.0,0.4086405224137451
2849,3.59499,0.0,0.4086405224137451
2850,3.59499,0.0,0.4086405224137451
2851,3.59499,0.0,0.4086405224137451
2852,3.595145,0.0,0.4086405224137451
2853,3.595145,0.0,0.4086405224137451
2854,3.595455,0.0,0.4086405224137451
2855,3.595455,0.0,0.4086405224137451
2856,3.59561,0.0,0.4086405224137451
2857,3.595765,0.0,0.4086405224137451
2858,3.59592,0.0,0.4086405224137451
2859,3.59623,0.0,0.4086405224137451
2860,3.596385,0.0,0.4086405224137451
2861,3.59654,0.0,0.4086405224137451
2862,3.596695,0.0,0.4086405224137451
2863,3.596695,0.0,0.4086405224137451
2864,3.59685,0.0,0.4086405224137451
2865,3.579644,-0.62221,0.4086405224137451
2866,3.578404,-0.62407,0.4086405224137451
2867,3.577474,-0.625,0.40860619937633624
2868,3.577009,-0.62407,0.4085714774253814
2869,3.576389,-0.62314,0.40853680686982585
2870,3.575924,-0.625,0.4085011475210498
2871,3.575614,-0.62407,0.4084664252988276
2872,3.575304,-0.62407,0.40843210280314624
2873,3.574994,-0.62407,0.4083974322475907
2874,3.574684,-0.62407,0.4083627619628986
2875,3.574374,-0.62407,0.40832809167820694
2876,3.574064,-0.625,0.40829342139351504
2877,3.573909,-0.62407,0.408258699171293
2878,3.573599,-0.62407,0.40822437342524687
2879,3.573444,-0.62314,0.40818970314055497
2880,3.573134,-0.62407,0.4081550842516661
2881,3.572979,-0.62407,0.4081204139669744
2882,3.5728239999999998,-0.62407,0.4080857439531462
2883,3.572669,-0.62407,0.4080514209157373
2884,3.572514,-0.62407,0.4080167506310454
2885,3.572359,-0.62407,0.4079820773668528
2886,3.572204,-0.62407,0.40794740708216093
2887,3.572049,-0.62407,0.40791273679746903
2888,3.571894,-0.62407,0.4078770266669743
2889,3.571584,-0.62593,0.4078423563822824
2890,3.571584,-0.62407,0.40780793131896653
2891,3.571429,-0.625,0.40777326103427464
2892,3.571274,-0.62407,0.4077385358281115
2893,3.571119,-0.62407,0.4077038658142834
2894,3.570964,-0.62407,0.40766919552959135
2895,3.570809,-0.62407,0.4076345249740358
2896,3.570809,-0.62314,0.4076002019366271
2897,3.570653,-0.62407,0.40756558331819814
2898,3.570498,-0.62407,0.4075309130335064
2899,3.570343,-0.62407,0.40749624301967824
2900,3.570343,-0.62407,0.4074615727349865
2901,3.570189,-0.62407,0.40742690217943095
2902,3.451761,-4.99907,0.40739118961116266
2903,3.44215,-4.99907,0.40739118961116266
2904,3.436105,-4.99907,0.407116247270368
2905,3.43161,-5.0,0.406841307099309
2906,3.427734,-5.0,0.40656353149167046
2907,3.424479,-5.0,0.4062774030194486
2908,3.421689,-4.99907,0.40599962741180917
2909,3.419209,-4.99907,0.4057219034704337
2910,3.416884,-4.99907,0.4054441773593226
2911,3.466487,-3.125,0.40516645341794605
2912,3.467882,-3.12593,0.40516645341794605
2913,3.467882,-3.12407,0.4049945313381677
2914,3.467417,-3.125,0.40482269799663567
2915,3.466797,-3.12593,0.40464388397753837
2916,3.466177,-3.125,0.40447022119976045
2917,3.465557,-3.125,0.40429661144498646
2918,3.464782,-3.125,0.40412300169021176
2919,3.464162,-3.12407,0.4039493905791007
2920,3.463387,-3.125,0.4037758324905896
2921,3.462767,-3.125,0.40360394799623195
2922,3.461992,-3.12407,0.40343033824145796
2923,3.461371,-3.12314,0.4032567787970134
2924,3.460752,-3.125,0.4030832723747647
2925,3.459976,-3.125,0.4029096639763271
2926,3.459512,-3.125,0.4027360542215529
2927,3.458891,-3.12407,0.4025641832905631
2928,3.458271,-3.125,0.40239061028678746
2929,3.457651,-3.12407,0.40221700053201326
2930,3.457031,-3.12407,0.4020434410875689
2931,3.456411,-3.125,0.4018698829990573
2932,3.455946,-3.125,0.40169453442049824
2933,3.455326,-3.125,0.40152092330938716
2934,3.454861,-3.125,0.401347313554613
2935,3.454241,-3.125,0.401173703799839
2936,3.573134,1.24814,0.4009948870680676
2937,3.581659,1.24907,0.4009948870680676
2938,3.586309,1.25,0.40106358320741203
2939,3.59003,1.25,0.40113233754768984
2940,3.59313,1.24907,0.40120178144959945
2941,3.59592,1.25,0.40127325438431727
2942,3.598245,1.24907,0.40134269828622726
2943,3.60057,1.25,0.4014120899797426
2944,3.602586,1.24907,0.4014815344241871
2945,3.534691,-1.24814,0.40155092665983394
2946,3.530971,-1.24814,0.40155092665983394
2947,3.529576,-1.24814,0.40148227516774193
2948,3.528491,-1.24814,0.4014136290929244
2949,3.527716,-1.24907,0.40134428798181326
2950,3.527251,-1.25,0.40127281558922634
2951,3.526786,-1.24907,0.40120336517690003
2952,3.526476,-1.24907,0.4011339729412532
2953,3.526166,-1.24814,0.4010645807056067
2954,3.525856,-1.24907,0.40099524013622306
2955,3.525701,-1.25,0.40092654345474726
2956,3.525546,-1.24907,0.4008570995528373
2957,3.525236,-1.24907,0.4007877067750597
2958,3.525236,-1.24907,0.400718314539413
2959,3.525081,-1.24907,0.4006489223037665
2960,3.524926,-1.24907,0.4005795295259887
2961,3.52477,-1.25,0.40051082688107104
2962,3.524616,-1.24907,0.400441383521696
2963,3.524461,-1.25,0.40037199128604917
2964,3.524461,-1.24907,0.4003025468416048
2965,3.524306,-1.25,0.40023315460595815
2966,3.524151,-1.24907,0.40016371070404855
2967,3.524151,-1.25,0.40009501348044163
2968,3.523996,-1.24814,0.40002348136238625
2969,3.523996,-1.24907,0.3999541407930023
2970,3.52384,-1.24907,0.3998847485573558
2971,3.523685,-1.25,0.3998153563217091
2972,3.523685,-1.24907,0.3997459124197992
2973,3.52353,-1.24907,0.3996772151961926
2974,3.52353,-1.24814,0.3996078229605457
2975,3.523376,-1.24814,0.39953847643216045
2976,3.523376,-1.25,0.39946913586277655
2977,3.523221,-1.25,0.39939969196086694
