,t,V,I,SOC
226,36848.84,3.9774,1.07701,0.497790450548611
227,36849.85,3.979415,1.07887,0.497790450548611
228,36849.85,3.834481,-0.27902,0.49786612129166674
229,36850.86,3.83293,-0.27902,0.49786612129166674
230,36850.86,3.90532,0.40086,0.4978465511388889
231,36851.86,3.90656,0.40365,0.4978465511388889
232,36851.86,3.836185,-0.2567,0.4978745823888889
233,36852.87,3.83541,-0.2567,0.4978745823888889
234,36853.86,3.8351,-0.2567,0.4978565777361111
235,36854.86,3.83479,-0.2567,0.49783892961111115
236,36855.86,3.834635,-0.2567,0.4978211032222222
237,36856.86,3.834635,-0.2567,0.49780327683333336
238,36857.86,3.834481,-0.2567,0.49778545044444444
239,36858.86,3.834325,-0.2567,0.4977676240555556
240,36859.85,3.834325,-0.2567,0.49774979766666666
241,36860.85,3.83417,-0.2567,0.4977321495416667
242,36861.85,3.83417,-0.25763,0.4977143231527778
243,36862.85,3.83417,-0.25763,0.4976964321805556
244,36863.85,3.834015,-0.25763,0.4976785412083334
245,36864.88,3.834015,-0.25763,0.49766065023611117
246,36864.88,3.936167,0.70033,0.4976422225347223
247,36865.89,3.938027,0.70033,0.4976422225347223
248,36865.89,3.932292,0.64639,0.49769134290277794
249,36866.89,3.933067,0.64546,0.49769134290277794
250,36866.89,3.929657,0.61384,0.4977361665138891
251,36867.9,3.930121,0.61291,0.4977361665138891
252,36867.9,3.921286,0.52827,0.49777915534027806
253,36868.91,3.921441,0.52734,0.49777915534027806
254,36868.91,3.915086,0.46596,0.49781614238194477
255,36869.91,3.915241,0.46596,0.49781614238194477
256,36869.91,3.90842,0.40272,0.4978485007152781
257,36870.92,3.908885,0.40272,0.4978485007152781
258,36870.92,3.902065,0.33947,0.4978767470486113
259,36871.94,3.902065,0.33947,0.4978767470486113
260,36871.94,3.895089,0.27344,0.49790079284027805
261,36872.95,3.895089,0.27251,0.49790079284027805
262,36872.95,3.888734,0.21298,0.49791990638888906
263,36873.97,3.888579,0.21205,0.49791990638888906
264,36873.97,3.880518,0.13579,0.49793492659722244
265,36874.97,3.880673,0.13579,0.49793492659722244
266,36874.97,3.873388,0.06882,0.49794435645833357
267,36875.98,3.873233,0.06789,0.49794435645833357
268,36875.98,3.865947,0.0,0.49794911818750026
269,36876.98,3.865793,0.0,0.49794911818750026
270,36877.98,3.865793,0.0,0.49794911818750026
271,36878.98,3.865793,0.0,0.49794911818750026
272,36879.98,3.865793,0.0,0.49794911818750026
273,36880.98,3.865793,0.0,0.49794911818750026
274,36881.98,3.865793,0.0,0.49794911818750026
275,36882.97,3.865793,0.0,0.49794911818750026
276,36883.97,3.865793,0.0,0.49794911818750026
277,36884.97,3.865793,0.0,0.49794911818750026
278,36885.97,3.865793,0.0,0.49794911818750026
279,36886.97,3.865793,0.0,0.49794911818750026
280,36887.97,3.865793,0.0,0.49794911818750026
281,36889.0,3.865793,0.0,0.49794911818750026
282,36889.99,3.865793,0.0,0.49794911818750026
283,36890.99,3.865793,0.0,0.49794911818750026
284,36891.99,3.865793,0.0,0.49794911818750026
285,36892.99,3.865793,0.0,0.49794911818750026
286,36893.99,3.865947,0.0,0.49794911818750026
287,36894.99,3.865947,0.0,0.49794911818750026
288,36895.99,3.865947,0.0,0.49794911818750026
289,36895.99,3.848431,-0.16276,0.49794911818750026
290,36896.99,3.848121,-0.16276,0.49794911818750026
291,36896.99,3.831845,-0.31436,0.4979378154097225
292,36898.0,3.83138,-0.31529,0.4979378154097225
293,36898.0,3.813089,-0.48735,0.4979157013194446
294,36899.02,3.812314,-0.48828,0.4979157013194446
295,36899.02,3.796658,-0.63616,0.49788111481944475
296,36900.03,3.795883,-0.63616,0.49788111481944475
297,36900.03,3.854477,-0.08464,0.4978364952638891
298,36901.02,3.855252,-0.08371,0.4978364952638891
299,36902.01,3.855407,-0.08464,0.4978307402013891
300,36903.01,3.855562,-0.08464,0.4978249212013891
301,36904.04,3.855562,-0.08371,0.49781904342361133
302,36905.04,3.855562,-0.08371,0.4978130558333336
303,36906.04,3.855562,-0.08371,0.4978072426388891
304,36907.04,3.855717,-0.08278,0.49780142944444467
305,36908.04,3.855562,-0.08464,0.49779568083333353
306,36908.04,3.895399,0.28925,0.49778980305555576
307,36909.05,3.896329,0.29204,0.49778980305555576
308,36909.05,3.888889,0.21949,0.4978102864166669
309,36910.07,3.889199,0.21949,0.4978102864166669
310,36910.07,3.881293,0.14602,0.4978258336250002
311,36911.07,3.881293,0.14602,0.4978258336250002
312,36911.07,3.873543,0.07254,0.497835973902778
313,36912.08,3.873543,0.07347,0.497835973902778
314,36912.08,3.865947,0.0,0.49784112700694466
315,36913.08,3.865793,0.0,0.49784112700694466
316,36914.08,3.865793,0.0,0.49784112700694466
317,36915.08,3.865793,0.0,0.49784112700694466
318,36916.08,3.865793,0.0,0.49784112700694466
319,36917.08,3.865793,0.0,0.49784112700694466
320,36918.07,3.865793,0.0,0.49784112700694466
321,36919.07,3.865793,0.0,0.49784112700694466
322,36920.07,3.865947,0.0,0.49784112700694466
323,36921.07,3.865947,0.0,0.49784112700694466
324,36922.07,3.865947,0.0,0.49784112700694466
325,36923.07,3.865947,0.0,0.49784112700694466
326,36924.06,3.865947,0.0,0.49784112700694466
327,36925.09,3.865947,0.0,0.49784112700694466
328,36926.09,3.865947,0.0,0.49784112700694466
329,36927.09,3.865947,0.0,0.49784112700694466
330,36928.09,3.866102,0.0,0.49784112700694466
331,36929.09,3.866102,0.0,0.49784112700694466
332,36930.09,3.866102,0.0,0.49784112700694466
333,36931.08,3.866102,0.0,0.49784112700694466
334,36932.08,3.866102,0.0,0.49784112700694466
335,36933.08,3.866102,0.0,0.49784112700694466
336,36934.11,3.866102,0.0,0.49784112700694466
337,36934.11,3.856802,-0.08557,0.49784112700694466
338,36935.14,3.856647,-0.0865,0.49784112700694466
339,36935.14,3.872303,0.06045,0.4978349398541669
340,36936.14,3.872458,0.06045,0.4978349398541669
341,36936.14,3.796813,-0.65197,0.49783913777083355
342,36937.15,3.794953,-0.65569,0.49783913777083355
343,36937.15,3.82766,-0.34598,0.4977931484027779
344,36938.15,3.827815,-0.34505,0.4977931484027779
345,36938.15,3.82022,-0.4176,0.49776918659722236
346,36939.18,3.819754,-0.4176,0.49776918659722236
347,36939.18,3.808904,-0.5199,0.49773931659722237
348,36940.18,3.808439,-0.5199,0.49773931659722237
349,36940.18,3.798673,-0.61105,0.4977032124305557
350,36941.19,3.798053,-0.61105,0.4977032124305557
351,36941.19,3.790768,-0.67894,0.4976603540625001
352,36942.2,3.790303,-0.67894,0.4976603540625001
353,36942.2,3.777902,-0.79427,0.4976127339652781
354,36943.22,3.777282,-0.79427,0.4976127339652781
355,36943.22,3.767051,-0.89007,0.49755647317361124
356,36944.22,3.766276,-0.89007,0.49755647317361124
357,36944.22,3.759301,-0.95424,0.49749466275694454
358,36945.23,3.758681,-0.95424,0.49749466275694454
359,36945.23,3.744885,-1.08352,0.4974277334236111
360,36946.24,3.743955,-1.08352,0.4974277334236111
361,36946.24,3.83541,-0.22693,0.4973517365347226
362,36947.24,3.836961,-0.22321,0.4973517365347226
363,36948.24,3.837426,-0.22321,0.49733623584027814
364,36949.24,3.837581,-0.22321,0.4973207351458337
365,36950.23,3.837736,-0.22414,0.49730523445138924
366,36951.23,3.837736,-0.22321,0.49728982482638917
367,36952.23,3.837736,-0.22414,0.4972743241319447
368,36953.23,3.837891,-0.22321,0.4972587588541669
369,36954.23,3.837891,-0.22321,0.4972432581597225
