,V,I,SOC
1545,3.67792,4.11644,0.438564110136194
1546,3.684121,4.11737,0.438564110136194
1547,3.67854,3.85324,0.4387951421288032
1548,3.683191,3.85324,0.4387951421288032
1549,3.683966,3.86719,0.4390092110176922
1550,3.688461,3.86812,0.4390092110176922
1551,3.682106,3.5798,0.43922625720767394
1552,3.685361,3.5798,0.43922625720767394
1553,3.684741,3.53423,0.43942712842442855
1554,3.687996,3.53423,0.43942712842442855
1555,3.713883,4.61682,0.43962347300158544
1556,3.719463,4.61589,0.43962347300158544
1557,3.709543,4.17597,0.4398824797251003
1558,3.712798,4.17504,0.4398824797251003
1559,3.702257,3.70908,0.44011905445260124
1560,3.704582,3.70908,0.44011905445260124
1561,3.693266,3.22266,0.4403271782722881
1562,3.694816,3.22173,0.4403271782722881
1563,3.683036,2.71484,0.44050616187396774
1564,3.683656,2.71298,0.44050616187396774
1565,3.67141,2.19029,0.44065839255120676
1566,3.671565,2.18843,0.44065839255120676
1567,3.659009,1.65272,0.44078118968977503
1568,3.658544,1.65272,0.44078118968977503
1569,3.645523,1.10677,0.4408730067502263
1570,3.644593,1.10677,0.4408730067502263
1571,3.631418,0.55432,0.44093510980540856
1572,3.629867,0.55525,0.44093510980540856
1573,3.616536,0.0,0.44096626622283486
1574,3.614521,0.0,0.44096626622283486
1575,3.613281,0.0,0.44096626622283486
1576,3.612506,0.0,0.44096626622283486
1577,3.611886,0.0,0.44096626622283486
1578,3.611421,0.0,0.44096626622283486
1579,3.611111,0.0,0.44096626622283486
1580,3.610956,0.0,0.44096626622283486
1581,3.610801,0.0,0.44096626622283486
1582,3.610801,0.0,0.44096626622283486
1583,3.610801,0.0,0.44096626622283486
1584,3.610801,0.0,0.44096626622283486
1585,3.610801,0.0,0.44096626622283486
1586,3.610956,0.0,0.44096626622283486
1587,3.611111,0.0,0.44096626622283486
1588,3.611111,0.0,0.44096626622283486
1589,3.611266,0.0,0.44096626622283486
1590,3.611266,0.0,0.44096626622283486
1591,3.611421,0.0,0.44096626622283486
1592,3.611576,0.0,0.44096626622283486
1593,3.611731,0.0,0.44096626622283486
1594,3.611886,0.0,0.44096626622283486
1595,3.612041,0.0,0.44096626622283486
1596,3.612196,0.0,0.44096626622283486
1597,3.612351,0.0,0.44096626622283486
1598,3.612506,0.0,0.44096626622283486
1599,3.612816,0.0,0.44096626622283486
1600,3.612971,0.0,0.44096626622283486
1601,3.613126,0.0,0.44096626622283486
1602,3.613281,0.0,0.44096626622283486
1603,3.603516,-0.4083,0.44096626622283486
1604,3.602586,-0.4083,0.44096626622283486
1605,3.59344,-0.78962,0.4409433576510902
1606,3.59189,-0.78962,0.4409433576510902
1607,3.581349,-1.2221,0.44089905051010064
1608,3.579334,-1.2221,0.44089905051010064
1609,3.570343,-1.59226,0.44082979552464047
1610,3.568018,-1.59226,0.44082979552464047
1611,3.601035,-0.21112,0.4407413373268366
1612,3.602741,-0.21112,0.4407413373268366
1613,3.603671,-0.21112,0.440729490965795
1614,3.604136,-0.21112,0.44071776216853803
1615,3.604601,-0.21112,0.44070615084343395
1616,3.604911,-0.21205,0.440694422046177
1617,3.605066,-0.21205,0.4406826414906214
1618,3.605376,-0.21112,0.4406708610271015
1619,3.605531,-0.21112,0.44065913232147647
1620,3.628162,0.72824,0.4406470507412334
1621,3.630797,0.72917,0.4406470507412334
1622,3.626767,0.54967,0.44068796559660217
1623,3.627852,0.54967,0.44068796559660217
1624,3.623667,0.36737,0.4407185028188244
1625,3.624287,0.36737,0.4407185028188244
1626,3.619947,0.18322,0.44073911492267426
1627,3.620102,0.18322,0.44073911492267426
1628,3.615762,0.0,0.4407493957594972
1629,3.615606,0.0,0.4407493957594972
1630,3.615606,0.0,0.4407493957594972
1631,3.615606,0.0,0.4407493957594972
1632,3.615762,0.0,0.4407493957594972
1633,3.615916,0.0,0.4407493957594972
1634,3.616071,0.0,0.4407493957594972
1635,3.616226,0.0,0.4407493957594972
1636,3.616381,0.0,0.4407493957594972
1637,3.616536,0.0,0.4407493957594972
1638,3.616691,0.0,0.4407493957594972
1639,3.616847,0.0,0.4407493957594972
1640,3.617157,0.0,0.4407493957594972
1641,3.617311,0.0,0.4407493957594972
1642,3.617466,0.0,0.4407493957594972
1643,3.617621,0.0,0.4407493957594972
1644,3.617777,0.0,0.4407493957594972
1645,3.617932,0.0,0.4407493957594972
1646,3.618087,0.0,0.4407493957594972
1647,3.618242,0.0,0.4407493957594972
1648,3.618397,0.0,0.4407493957594972
1649,3.618551,0.0,0.4407493957594972
1650,3.618707,0.0,0.4407493957594972
1651,3.613281,-0.21577,0.4407493957594972
1652,3.612971,-0.21577,0.4407493957594972
1653,3.621497,0.13951,0.4407372885714026
1654,3.622272,0.13951,0.4407372885714026
1655,3.579644,-1.63783,0.44074503912695817
1656,3.575304,-1.63876,0.44074503912695817
1657,3.59344,-0.86403,0.440653085771246
1658,3.59313,-0.86403,0.440653085771246
1659,3.588635,-1.04446,0.44060460296287374
1660,3.58755,-1.04446,0.44060460296287374
1661,3.581194,-1.30115,0.4405465783139676
1662,3.579644,-1.30301,0.4405465783139676
1663,3.574064,-1.52995,0.4404727439083467
1664,3.572359,-1.52902,0.4404727439083467
1665,3.568018,-1.69829,0.44038694756996144
1666,3.566313,-1.69922,0.44038694756996144
1667,3.559183,-1.98661,0.4402916017102302
1668,3.557013,-1.98661,0.4402916017102302
1669,3.551122,-2.22563,0.4401812344880079
1670,3.548797,-2.22656,0.4401812344880079
1671,3.544767,-2.38746,0.44005629779967503
1672,3.542597,-2.38746,0.44005629779967503
1673,3.534691,-2.71019,0.439922332693894
1674,3.532056,-2.71019,0.439922332693894
1675,3.583364,-0.56083,0.43977176775908094
1676,3.586775,-0.5599,0.43977176775908094
1677,3.588325,-0.56083,0.4397403530920667
1678,3.58941,-0.5599,0.4397095057381562
1679,3.590185,-0.5599,0.4396784004256129
1680,3.590805,-0.5599,0.4396472953560816
1681,3.59127,-0.56083,0.43961618980052614
1682,3.59158,-0.5599,0.4395850328217198
1683,3.59189,-0.5599,0.4395539275091761
1684,3.5922,-0.5599,0.4395231337382127
1685,3.592355,-0.5599,0.43949202575253554
1686,3.59251,-0.5599,0.4394609204399921
1687,3.592665,-0.5599,0.43942981512744883
1688,3.59282,-0.5599,0.4393987095718933
1689,3.592975,-0.5599,0.4393666718217196
1690,3.592975,-0.5599,0.43933556650917616
1691,3.59313,-0.5599,0.4393047727382126
1692,3.59313,-0.5599,0.4392736647525356
1693,3.593285,-0.5599,0.43924255943999235
1694,3.593285,-0.5599,0.4392114541274489
1695,3.593285,-0.56083,0.4391803488149054
1696,3.59344,-0.56083,0.43914919159268306
1697,3.59344,-0.56083,0.4391183471597622
1698,3.59344,-0.5599,0.43908718993753987
1699,3.59344,-0.5599,0.43905608462499657
1700,3.645833,1.61086,0.439024043958677
1701,3.651724,1.61179,0.439024043958677
1702,3.648778,1.46856,0.43911447699039996
1703,3.651879,1.46763,0.43911447699039996
1704,3.648623,1.31975,0.439196828614384
1705,3.650794,1.31975,0.439196828614384
1706,3.647228,1.16629,0.4392701474860208
1707,3.648778,1.16722,0.4392701474860208
1708,3.645213,1.00818,0.4393356430169496
1709,3.646143,1.00818,0.4393356430169496
1710,3.643043,0.87705,0.4393922135545275
1711,3.643818,0.87798,0.4393922135545275
1712,3.639013,0.67708,0.4394409902211941
1713,3.639323,0.67801,0.4394409902211941
1714,3.635293,0.50967,0.4394790344099138
1715,3.635448,0.50967,0.4394790344099138
1716,3.631262,0.3404,0.4395073494099139
1717,3.631107,0.3404,0.4395073494099139
1718,3.626922,0.1702,0.4395268274111291
1719,3.626612,0.1702,0.4395268274111291
1720,3.622582,0.0,0.4395362828928131
1721,3.621962,0.0,0.4395362828928131
1722,3.621652,0.0,0.4395362828928131
1723,3.621497,0.0,0.4395362828928131
1724,3.621342,0.0,0.4395362828928131
1725,3.621187,0.0,0.4395362828928131
1726,3.621187,0.0,0.4395362828928131
1727,3.621187,0.0,0.4395362828928131
1728,3.621187,0.0,0.4395362828928131
1729,3.621342,0.0,0.4395362828928131
1730,3.621342,0.0,0.4395362828928131
1731,3.621342,0.0,0.4395362828928131
1732,3.621497,0.0,0.4395362828928131
1733,3.621497,0.0,0.4395362828928131
1734,3.621652,0.0,0.4395362828928131
1735,3.621652,0.0,0.4395362828928131
1736,3.621807,0.0,0.4395362828928131
1737,3.621807,0.0,0.4395362828928131
1738,3.621962,0.0,0.4395362828928131
1739,3.622117,0.0,0.4395362828928131
1740,3.622117,0.0,0.4395362828928131
1741,3.622272,0.0,0.4395362828928131
1742,3.622272,0.0,0.4395362828928131
1743,3.619482,-0.1144,0.4395362828928131
1744,3.619172,-0.11347,0.4395362828928131
1745,3.616381,-0.22879,0.4395298532216413
1746,3.616071,-0.22879,0.4395298532216413
1747,3.612661,-0.36458,0.43951701536192767
1748,3.612041,-0.36458,0.43951701536192767
1749,3.609561,-0.46689,0.43949676107572105
1750,3.608941,-0.46596,0.43949676107572105
1751,3.605996,-0.58222,0.4394706149356691
1752,3.605221,-0.58315,0.4394706149356691
1753,3.602276,-0.6994,0.4394378934881211
1754,3.601346,-0.70126,0.4394378934881211
1755,3.59747,-0.85938,0.4393989345992323
1756,3.596385,-0.85938,0.4393989345992323
1757,3.594215,-0.94494,0.4393507134595711
1758,3.59313,-0.94494,0.4393507134595711
1759,3.59003,-1.06678,0.4392982167929044
1760,3.588945,-1.06678,0.4392982167929044
1761,3.585845,-1.18955,0.43923717465971857
1762,3.584605,-1.18955,0.43923717465971857
1763,3.580109,-1.3737,0.4391710890649052
1764,3.578559,-1.3737,0.4391710890649052
1765,3.571894,-1.64249,0.4390940080391242
1766,3.570034,-1.64342,0.4390940080391242
1767,3.575924,-1.39137,0.4390017932036117
1768,3.575304,-1.39044,0.4390017932036117
1769,3.567553,-1.70759,0.43892454653694496
1770,3.565848,-1.70759,0.43892454653694496
1771,3.562438,-1.84152,0.43882872954129837
1772,3.560888,-1.84152,0.43882872954129837
1773,3.555308,-2.06194,0.4387264244731738
1774,3.553447,-2.06287,0.4387264244731738
1775,3.551742,-2.12519,0.4386106718593667
1776,3.550192,-2.12519,0.4386106718593667
1777,3.546627,-2.26749,0.43849142416475334
1778,3.544767,-2.26656,0.43849142416475334
1779,3.541047,-2.4135,0.43836550416475334
1780,3.539341,-2.41257,0.43836550416475334
1781,3.532986,-2.66555,0.4382301416055209
1782,3.530816,-2.66648,0.4382301416055209
1783,3.529266,-2.72228,0.4380790352855562
1784,3.527406,-2.72228,0.4380790352855562
1785,3.52353,-2.87946,0.4379262827669108
1786,3.521515,-2.87853,0.4379262827669108
1787,3.51733,-3.0385,0.4377663656829385
1788,3.51547,-3.03943,0.4377663656829385
1789,3.508184,-3.32775,0.4375924480208389
1790,3.505859,-3.32775,0.4375924480208389
1791,3.504309,-3.3817,0.4374075744651738
1792,3.502294,-3.38077,0.4374075744651738
1793,3.497799,-3.55562,0.4372178713020186
1794,3.495784,-3.55469,0.4372178713020186
1795,3.552517,-1.19141,0.43701643269734813
1796,3.556238,-1.19141,0.43701643269734813
1797,3.557943,-1.19141,0.43695024377000874
1798,3.559028,-1.19048,0.43688405432556426
1799,3.559958,-1.19141,0.436817917064488
1800,3.560423,-1.19048,0.43675172813714863
1801,3.560888,-1.19048,0.4366855903593708
1802,3.561198,-1.19048,0.4366194530982946
1803,3.561353,-1.19048,0.43655397876510016
1804,3.561663,-1.19048,0.43648784150402387
1805,3.561663,-1.19141,0.43642169804253034
1806,3.561818,-1.19141,0.436355509115191
1807,3.561818,-1.19048,0.43628932070495674
1808,3.618862,1.1635,0.4362212003439496
1809,3.625217,1.16443,0.4362212003439496
1810,3.625372,1.15513,0.43628653881585067
1811,3.629092,1.1542,0.43628653881585067
1812,3.626457,1.02958,0.4363506605371179
1813,3.629092,1.02958,0.4363506605371179
1814,3.631572,1.12072,0.4364095740520747
1815,3.634053,1.12072,0.4364095740520747
1816,3.633743,1.0984,0.43647183627429686
1817,3.635913,1.09747,0.43647183627429686
1818,3.674665,2.69531,0.4365340286226259
1819,3.680711,2.69531,0.4365340286226259
1820,3.59902,-0.6994,0.4366852678011933
1821,3.594215,-0.6994,0.4366852678011933
1822,3.635448,1.00911,0.4366460264221135
1823,3.638083,1.01004,0.4366460264221135
1824,3.59809,-0.64267,0.4367021393170615
1825,3.595455,-0.64267,0.4367021393170615
1826,3.59406,-0.64267,0.4366667902355682
1827,3.592975,-0.64267,0.4366310866256161
1828,3.592355,-0.64267,0.43659538329460024
1829,3.591735,-0.64267,0.43655860912585487
1830,3.59127,-0.6436,0.43652326032329836
1831,3.59096,-0.6436,0.4364875047677429
1832,3.59065,-0.6436,0.4364517494915273
1833,3.59034,-0.6436,0.4364159942153122
1834,3.590185,-0.64267,0.4363802386597565
1835,3.59003,-0.6436,0.4363445350498044
1836,3.589875,-0.64267,0.43630913816716543
1837,3.58972,-0.64267,0.43627343455721335
1838,3.647693,1.75037,0.43623630279170544
1839,3.654049,1.7513,0.43623630279170544
1840,3.651259,1.61644,0.43633359723614984
1841,3.654669,1.61551,0.43633359723614984
1842,3.653119,1.53274,0.4364242459984376
1843,3.655599,1.53274,0.4364242459984376
1844,3.650639,1.31975,0.43651025173863695
1845,3.652344,1.31975,0.43651025173863695
1846,3.648778,1.16722,0.43658357118308144
1847,3.649863,1.16722,0.43658357118308144
1848,3.646298,1.00818,0.43664906570079876
1849,3.647074,1.00725,0.43664906570079876
1850,3.643198,0.84728,0.436705024034132
1851,3.643663,0.84821,0.436705024034132
1852,3.639633,0.68266,0.4367526184078341
1853,3.639943,0.68266,0.4367526184078341
1854,3.636223,0.53199,0.43679092381153195
1855,3.636223,0.53106,0.43679092381153195
1856,3.631572,0.3404,0.4368204269143706
1857,3.631262,0.3404,0.4368204269143706
1858,3.627077,0.1702,0.43683952757982203
1859,3.626612,0.17113,0.43683952757982203
1860,3.622582,0.0,0.43684912913151475
1861,3.621962,0.0,0.43684912913151475
1862,3.621497,0.0,0.43684912913151475
1863,3.621187,0.0,0.43684912913151475
1864,3.621032,0.0,0.43684912913151475
1865,3.620877,0.0,0.43684912913151475
1866,3.620877,0.0,0.43684912913151475
1867,3.620877,0.0,0.43684912913151475
1868,3.620722,0.0,0.43684912913151475
1869,3.620722,0.0,0.43684912913151475
1870,3.620877,0.0,0.43684912913151475
1871,3.620877,0.0,0.43684912913151475
1872,3.620877,0.0,0.43684912913151475
1873,3.620877,0.0,0.43684912913151475
1874,3.621032,0.0,0.43684912913151475
1875,3.621032,0.0,0.43684912913151475
1876,3.621032,0.0,0.43684912913151475
1877,3.621187,0.0,0.43684912913151475
1878,3.621187,0.0,0.43684912913151475
1879,3.621342,0.0,0.43684912913151475
1880,3.621497,0.0,0.43684912913151475
1881,3.611266,-0.40923,0.43684912913151475
1882,3.610336,-0.4083,0.43684912913151475
1883,3.601035,-0.79055,0.4368257660070355
1884,3.59933,-0.78869,0.4368257660070355
1885,3.588635,-1.22117,0.43678195023823774
1886,3.586465,-1.2221,0.43678195023823774
1887,3.577164,-1.59319,0.43671269525277756
1888,3.574684,-1.59226,0.43671269525277756
1889,3.608166,-0.21112,0.43662335039282985
1890,3.609871,-0.21019,0.43662335039282985
1891,3.610491,-0.21112,0.436611673261836
1892,3.610956,-0.21019,0.436599944464579
1893,3.611266,-0.21112,0.4365882672423568
1894,3.611576,-0.21112,0.4365765384450998
1895,3.611731,-0.21112,0.43656480964784283
1896,3.611886,-0.21019,0.4365531984143707
1897,3.612041,-0.21019,0.4365415212833768
1898,3.634983,0.72917,0.43652937697226557
1899,3.637618,0.72917,0.43652937697226557
1900,3.633433,0.54874,0.4365698898979905
1901,3.634673,0.54967,0.4365698898979905
1902,3.630332,0.36737,0.43660073010671435
1903,3.630797,0.36737,0.43660073010671435
1904,3.626302,0.18322,0.4366213441239494
1905,3.626457,0.18322,0.4366213441239494
1906,3.622117,0.0,0.4366315229333158
1907,3.621807,0.0,0.4366315229333158
1908,3.621807,0.0,0.4366315229333158
1909,3.621807,0.0,0.4366315229333158
1910,3.621807,0.0,0.4366315229333158
1911,3.621807,0.0,0.4366315229333158
1912,3.621962,0.0,0.4366315229333158
1913,3.621962,0.0,0.4366315229333158
1914,3.622117,0.0,0.4366315229333158
1915,3.622272,0.0,0.4366315229333158
1916,3.622272,0.0,0.4366315229333158
1917,3.622427,0.0,0.4366315229333158
1918,3.622427,0.0,0.4366315229333158
1919,3.622582,0.0,0.4366315229333158
1920,3.622582,0.0,0.4366315229333158
1921,3.622737,0.0,0.4366315229333158
1922,3.622737,0.0,0.4366315229333158
1923,3.622892,0.0,0.4366315229333158
1924,3.623047,0.0,0.4366315229333158
1925,3.623047,0.0,0.4366315229333158
1926,3.623202,0.0,0.4366315229333158
1927,3.623202,0.0,0.4366315229333158
1928,3.623357,0.0,0.4366315229333158
1929,3.617932,-0.21577,0.4366315229333158
1930,3.617466,-0.21484,0.4366315229333158
1931,3.626147,0.13858,0.43661946783571154
1932,3.626767,0.13858,0.43661946783571154
1933,3.583364,-1.63876,0.436627166664453
1934,3.578869,-1.63969,0.436627166664453
1935,3.59747,-0.86403,0.43653515970166223
1936,3.59685,-0.86403,0.43653515970166223
1937,3.592355,-1.04446,0.4364866772683027
1938,3.591115,-1.04446,0.4364866772683027
1939,3.584759,-1.30208,0.4364286521660719
1940,3.583054,-1.30208,0.4364286521660719
1941,3.577319,-1.52995,0.4363555898802386
1942,3.575459,-1.52995,0.4363555898802386
1943,3.571119,-1.69829,0.43627059332205737
1944,3.569258,-1.69829,0.43627059332205737
1945,3.561973,-1.98754,0.436175298908958
1946,3.559648,-1.98568,0.436175298908958
1947,3.553602,-2.22563,0.4360638879544097
1948,3.551277,-2.22656,0.4360638879544097
1949,3.547092,-2.38746,0.4359401795463541
1950,3.544767,-2.38746,0.4359401795463541
1951,3.536706,-2.71112,0.43580622687525983
1952,3.533916,-2.71019,0.43580622687525983
1953,3.585999,-0.56083,0.43565415157414467
1954,3.58941,-0.5599,0.43565415157414467
1955,3.59096,-0.5599,0.4356230462616012
1956,3.592045,-0.55897,0.4355919411920701
1957,3.592665,-0.5599,0.43556088754578975
1958,3.593285,-0.5599,0.4355300911016925
1959,3.593595,-0.56083,0.4354989857891492
1960,3.593905,-0.5599,0.43546782881034246
1961,3.594215,-0.5599,0.435436723254787
1962,3.59437,-0.55897,0.4354056179422437
1963,3.594525,-0.5599,0.43537456429596333
1964,3.59468,-0.56083,0.43534377076801195
1965,3.594835,-0.55897,0.43531261378920555
1966,3.59499,-0.5599,0.43528155723162304
1967,3.59499,-0.55897,0.43524951948144935
1968,3.59499,-0.56083,0.435218465835169
1969,3.595145,-0.5599,0.43518730861294685
1970,3.595145,-0.56083,0.43515620330040355
1971,3.595145,-0.5599,0.4351253583806508
1972,3.595145,-0.5599,0.4350942530681075
1973,3.595145,-0.55897,0.43506314508243016
1974,3.595145,-0.5599,0.43503209143614996
1975,3.595145,-0.5599,0.4350009861236065
1976,3.595145,-0.5599,0.43496988056805097
1977,3.595145,-0.55897,0.43493908704009965
1978,3.648468,1.61086,0.4349067912382636
1979,3.654204,1.61086,0.4349067912382636
1980,3.651104,1.46763,0.43499807680072056
1981,3.654359,1.46763,0.43499807680072056
1982,3.651104,1.31975,0.4350804284247046
1983,3.653274,1.32068,0.4350804284247046
1984,3.649709,1.16629,0.4351537989626039
1985,3.651259,1.16629,0.4351537989626039
1986,3.647538,1.00632,0.43521923623456127
1987,3.648623,1.00911,0.43521923623456127
1988,3.645523,0.87798,0.43527585939385827
1989,3.646298,0.87705,0.43527585939385827
1990,3.641493,0.67801,0.4353245840131941
1991,3.641803,0.67708,0.4353245840131941
1992,3.637773,0.50967,0.4353625766059198
1993,3.637773,0.50967,0.4353625766059198
1994,3.633588,0.3404,0.43539089116349805
1995,3.633433,0.3404,0.43539089116349805
1996,3.629247,0.1702,0.43540999182894946
1997,3.628782,0.1702,0.43540999182894946
1998,3.624597,0.0,0.43541954208780365
1999,3.623977,0.0,0.43541954208780365
2000,3.623667,0.0,0.43541954208780365
2001,3.623357,0.0,0.43541954208780365
2002,3.623202,0.0,0.43541954208780365
2003,3.623047,0.0,0.43541954208780365
2004,3.623047,0.0,0.43541954208780365
2005,3.623047,0.0,0.43541954208780365
2006,3.623047,0.0,0.43541954208780365
2007,3.622892,0.0,0.43541954208780365
2008,3.623047,0.0,0.43541954208780365
2009,3.623047,0.0,0.43541954208780365
2010,3.623047,0.0,0.43541954208780365
2011,3.623047,0.0,0.43541954208780365
2012,3.623047,0.0,0.43541954208780365
2013,3.623202,0.0,0.43541954208780365
2014,3.623202,0.0,0.43541954208780365
2015,3.623202,0.0,0.43541954208780365
2016,3.623357,0.0,0.43541954208780365
2017,3.623357,0.0,0.43541954208780365
2018,3.623357,0.0,0.43541954208780365
2019,3.623512,0.0,0.43541954208780365
2020,3.623512,0.0,0.43541954208780365
2021,3.620567,-0.11347,0.43541954208780365
2022,3.620412,-0.11347,0.43541954208780365
2023,3.617466,-0.22879,0.435413175603268
2024,3.617002,-0.22879,0.435413175603268
2025,3.613746,-0.36365,0.43540046405470045
2026,3.612971,-0.36458,0.43540046405470045
2027,3.610491,-0.46596,0.4353800084899519
2028,3.609716,-0.46689,0.4353800084899519
2029,3.606771,-0.58315,0.43535381036799886
2030,3.605996,-0.58315,0.43535381036799886
2031,3.603051,-0.70033,0.4353214133988801
2032,3.602121,-0.70033,0.4353214133988801
2033,3.59809,-0.86031,0.43528211649651005
2034,3.59685,-0.85938,0.43528211649651005
2035,3.59468,-0.94494,0.4352338949838539
2036,3.593595,-0.94494,0.4352338949838539
2037,3.590495,-1.06678,0.4351813983171874
2038,3.589255,-1.06678,0.4351813983171874
2039,3.586154,-1.18955,0.4351215396430638
2040,3.584759,-1.19048,0.4351215396430638
2041,3.580264,-1.3737,0.4350547394541057
2042,3.578714,-1.37463,0.4350547394541057
2043,3.571894,-1.64249,0.43497837171739995
2044,3.570034,-1.64249,0.43497837171739995
2045,3.575924,-1.39137,0.43488621548160156
2046,3.575149,-1.39137,0.43488621548160156
2047,3.567398,-1.70759,0.4348089105054426
2048,3.565538,-1.70759,0.4348089105054426
2049,3.562128,-1.84152,0.43471310314463496
2050,3.560423,-1.84152,0.43471310314463496
2051,3.554842,-2.06194,0.4346087463482813
2052,3.552982,-2.06194,0.4346087463482813
2053,3.551277,-2.12426,0.4344930477088972
2054,3.549572,-2.12519,0.4344930477088972
2055,3.545852,-2.26656,0.4343737981695008
2056,3.543992,-2.26656,0.4343737981695008
2057,3.540272,-2.41257,0.4342478781695006
2058,3.538411,-2.41257,0.4342478781695006
2059,3.532056,-2.66555,0.43411251665739076
2060,3.529886,-2.66555,0.43411251665739076
2061,3.528181,-2.72228,0.4339644178201296
2062,3.526321,-2.72135,0.4339644178201296
2063,3.52229,-2.87946,0.43381173047818117
2064,3.520275,-2.87853,0.43381173047818117
2065,3.51609,-3.03943,0.43365021171215307
2066,3.514075,-3.0385,0.43365021171215307
2067,3.506789,-3.32775,0.4334814061565976
2068,3.504309,-3.32775,0.4334814061565976
2069,3.502759,-3.38077,0.433294680962261
2070,3.500744,-3.38077,0.433294680962261
2071,3.496249,-3.55469,0.4331049792664543
2072,3.494079,-3.55376,0.4331049792664543
2073,3.551432,-1.19234,0.4329075496977725
2074,3.555152,-1.19048,0.4329075496977725
2075,3.556858,-1.19048,0.4328407489921129
2076,3.558098,-1.19048,0.43277527465891846
2077,3.558873,-1.19048,0.43270913739784217
2078,3.559338,-1.19048,0.43264299962006436
2079,3.559803,-1.19141,0.4325768623589881
2080,3.560113,-1.19048,0.43251067343164873
2081,3.560268,-1.19141,0.4324445361705725
2082,3.560423,-1.19141,0.4323790044837321
2083,3.560578,-1.19141,0.4323128155563928
2084,3.560733,-1.19048,0.4322466266290529
2085,3.560733,-1.19141,0.4321804893679766
2086,3.618551,1.1635,0.43211231579151377
2087,3.624752,1.16443,0.43211231579151377
2088,3.625062,1.15513,0.43217765375801964
2089,3.628782,1.1542,0.43217765375801964
2090,3.625992,1.02958,0.43224241870532853
2091,3.628782,1.02958,0.43224241870532853
2092,3.631262,1.12072,0.432299617147351
2093,3.633743,1.12165,0.432299617147351
2094,3.633433,1.09933,0.4323625551487836
2095,3.635603,1.09933,0.4323625551487836
2096,3.674975,2.69531,0.4324236285605328
2097,3.68102,2.69624,0.4324236285605328
2098,3.59809,-0.69847,0.4325749199232406
2099,3.593595,-0.6994,0.4325749199232406
2100,3.635448,1.01004,0.43253528907792793
2101,3.637928,1.00911,0.43253528907792793
2102,3.597625,-0.64267,0.43259247416783664
2103,3.59468,-0.64267,0.43259247416783664
2104,3.593285,-0.64267,0.43255641240324866
2105,3.5922,-0.64267,0.4325207090722333
2106,3.591425,-0.64267,0.43248536305904295
2107,3.590805,-0.64267,0.43244965944909086
2108,3.59034,-0.64174,0.4324139558391386
2109,3.59003,-0.64267,0.4323783036169163
2110,3.58972,-0.64267,0.43234260000696423
2111,3.58941,-0.6436,0.43230689667594835
2112,3.5891,-0.64267,0.43227149672056653
2113,3.588945,-0.64174,0.43223579283167757
2114,3.58879,-0.6436,0.4322001408879884
2115,3.58848,-0.64267,0.4321643856117732
2116,3.647383,1.7513,0.43212761144302736
2117,3.653739,1.7513,0.43212761144302736
2118,3.6509489999999998,1.61644,0.4322258803521417
2119,3.654359,1.61551,0.4322258803521417
2120,3.652654,1.53367,0.432316529815605
2121,3.655289,1.53274,0.432316529815605
2122,3.650329,1.31975,0.432401681372576
2123,3.652034,1.32068,0.432401681372576
2124,3.648468,1.16629,0.43247578791443353
2125,3.649554,1.16629,0.43247578791443353
2126,3.645833,1.00911,0.43254058129712003
2127,3.646608,1.00818,0.43254058129712003
2128,3.642733,0.84728,0.4325971522722763
2129,3.643198,0.84728,0.4325971522722763
2130,3.639323,0.68266,0.4326446907848111
2131,3.639478,0.68266,0.4326446907848111
2132,3.635758,0.53106,0.43268261930330076
2133,3.635758,0.53106,0.43268261930330076
2134,3.631107,0.3404,0.43271300704514964
2135,3.630642,0.3404,0.43271300704514964
2136,3.626457,0.1702,0.43273191800851774
2137,3.625992,0.1702,0.43273191800851774
2138,3.621807,0.0,0.43274146826737186
2139,3.621187,0.0,0.43274146826737186
2140,3.620722,0.0,0.43274146826737186
2141,3.620412,0.0,0.43274146826737186
2142,3.620257,0.0,0.43274146826737186
2143,3.620102,0.0,0.43274146826737186
2144,3.619947,0.0,0.43274146826737186
2145,3.619947,0.0,0.43274146826737186
2146,3.619947,0.0,0.43274146826737186
2147,3.619947,0.0,0.43274146826737186
2148,3.619947,0.0,0.43274146826737186
2149,3.619947,0.0,0.43274146826737186
2150,3.619947,0.0,0.43274146826737186
2151,3.619947,0.0,0.43274146826737186
2152,3.619947,0.0,0.43274146826737186
2153,3.620102,0.0,0.43274146826737186
2154,3.620102,0.0,0.43274146826737186
2155,3.620102,0.0,0.43274146826737186
2156,3.620257,0.0,0.43274146826737186
2157,3.620257,0.0,0.43274146826737186
2158,3.620412,0.0,0.43274146826737186
2159,3.620412,0.0,0.43274146826737186
2160,3.620567,0.0,0.43274146826737186
2161,3.620567,0.0,0.43274146826737186
2162,3.620722,0.0,0.43274146826737186
2163,3.620722,0.0,0.43274146826737186
2164,3.620722,0.0,0.43274146826737186
2165,3.620877,0.0,0.43274146826737186
2166,3.620877,0.0,0.43274146826737186
2167,3.621032,0.0,0.43274146826737186
2168,3.621032,0.0,0.43274146826737186
2169,3.621187,0.0,0.43274146826737186
2170,3.621187,0.0,0.43274146826737186
2171,3.621342,0.0,0.43274146826737186
2172,3.621342,0.0,0.43274146826737186
2173,3.621497,0.0,0.43274146826737186
2174,3.621497,0.0,0.43274146826737186
2175,3.621652,0.0,0.43274146826737186
2176,3.621652,0.0,0.43274146826737186
